Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Correlate
14113,4/22/2021,8:00 AM,Uttar Pradesh,-,-,689900,10346,942511,1
14114,4/22/2021,8:00 AM,West Bengal,-,-,614750,10710,688956,1
14115,4/23/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5309,65,5527,1
14116,4/23/2021,8:00 AM,Andhra Pradesh,-,-,922977,7541,997462,1
14117,4/23/2021,8:00 AM,Arunachal Pradesh,-,-,16860,56,17296,1
14118,4/23/2021,8:00 AM,Assam,-,-,217991,1160,231069,1
14119,4/23/2021,8:00 AM,Bihar,-,-,293945,1956,365770,1
14120,4/23/2021,8:00 AM,Chandigarh,-,-,31704,427,36404,1
14121,4/23/2021,8:00 AM,Chhattisgarh,-,-,477339,6674,605568,1
14122,4/23/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,4238,4,5910,1
14123,4/23/2021,8:00 AM,Delhi,-,-,851537,13193,956348,1
14124,4/23/2021,8:00 AM,Goa,-,-,61032,964,72224,1
14125,4/23/2021,8:00 AM,Gujarat,-,-,355875,5877,453836,1
14126,4/23/2021,8:00 AM,Haryana,-,-,328809,3583,390989,1
14127,4/23/2021,8:00 AM,Himachal Pradesh,-,-,69763,1254,82876,1
14128,4/23/2021,8:00 AM,Jammu and Kashmir,-,-,136221,2092,154407,1
14129,4/23/2021,8:00 AM,Jharkhand,-,-,142294,1715,184951,1
14130,4/23/2021,8:00 AM,Karnataka,-,-,1037857,13885,1247997,1
14131,4/23/2021,8:00 AM,Kerala,-,-,1160472,5028,1322054,1
14132,4/23/2021,8:00 AM,Ladakh,-,-,10761,135,12937,1
14133,4/23/2021,8:00 AM,Lakshadweep,-,-,867,1,1671,1
14134,4/23/2021,8:00 AM,Madhya Pradesh,-,-,369375,4863,459195,1
14135,4/23/2021,8:00 AM,Maharashtra,-,-,3330747,62479,4094840,1
14136,4/23/2021,8:00 AM,Manipur,-,-,29153,381,30047,1
14137,4/23/2021,8:00 AM,Meghalaya,-,-,14198,157,15488,1
14138,4/23/2021,8:00 AM,Mizoram,-,-,4600,12,5220,1
14139,4/23/2021,8:00 AM,Nagaland,-,-,12322,94,12800,1
14140,4/23/2021,8:00 AM,Odisha,-,-,353551,1965,388479,1
14141,4/23/2021,8:00 AM,Puducherry,-,-,43931,726,50580,1
14142,4/23/2021,8:00 AM,Punjab,-,-,270946,8189,319719,1
14143,4/23/2021,8:00 AM,Rajasthan,-,-,357329,3389,467875,1
14144,4/23/2021,8:00 AM,Sikkim,-,-,6193,137,6970,1
14145,4/23/2021,8:00 AM,Tamil Nadu,-,-,934966,13317,1037711,1
14146,4/23/2021,8:00 AM,Telengana,-,-,324840,1928,379494,1
14147,4/23/2021,8:00 AM,Tripura,-,-,33345,394,34302,1
14148,4/23/2021,8:00 AM,Uttarakhand,-,-,109058,1972,138010,1
14149,4/23/2021,8:00 AM,Uttar Pradesh,-,-,706414,10541,976765,1
14150,4/23/2021,8:00 AM,West Bengal,-,-,621340,10766,700904,1
14151,4/24/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5358,65,5569,1
14152,4/24/2021,8:00 AM,Andhra Pradesh,-,-,927418,7579,1009228,1
14153,4/24/2021,8:00 AM,Arunachal Pradesh,-,-,16921,56,17430,1
14154,4/24/2021,8:00 AM,Assam,-,-,218339,1172,233453,1
14155,4/24/2021,8:00 AM,Bihar,-,-,300012,2010,378442,1
14156,4/24/2021,8:00 AM,Chandigarh,-,-,32180,430,37232,1
14157,4/24/2021,8:00 AM,Chhattisgarh,-,-,492593,6893,622965,1
14158,4/24/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,4353,4,6142,1
14159,4/24/2021,8:00 AM,Delhi,-,-,875109,13541,980679,1
14160,4/24/2021,8:00 AM,Goa,-,-,61628,976,73644,1
14161,4/24/2021,8:00 AM,Gujarat,-,-,361493,6019,467640,1
14162,4/24/2021,8:00 AM,Haryana,-,-,335143,3643,402843,1
14163,4/24/2021,8:00 AM,Himachal Pradesh,-,-,70539,1280,84065,1
14164,4/24/2021,8:00 AM,Jammu and Kashmir,-,-,137240,2111,156344,1
14165,4/24/2021,8:00 AM,Jharkhand,-,-,145499,1778,190692,1
14166,4/24/2021,8:00 AM,Karnataka,-,-,1046554,14075,1274959,1
14167,4/24/2021,8:00 AM,Kerala,-,-,1166135,5055,1350501,1
14168,4/24/2021,8:00 AM,Ladakh,-,-,10920,135,13089,1
14169,4/24/2021,8:00 AM,Lakshadweep,-,-,884,1,1805,1
14170,4/24/2021,8:00 AM,Madhya Pradesh,-,-,380208,4937,472785,1
14171,4/24/2021,8:00 AM,Maharashtra,-,-,3404792,63252,4161676,1
14172,4/24/2021,8:00 AM,Manipur,-,-,29180,381,30151,1
14173,4/24/2021,8:00 AM,Meghalaya,-,-,14236,157,15631,1
14174,4/24/2021,8:00 AM,Mizoram,-,-,4627,12,5283,1
14175,4/24/2021,8:00 AM,Nagaland,-,-,12338,94,12889,1
14176,4/24/2021,8:00 AM,Odisha,-,-,356003,1973,394694,1
14177,4/24/2021,8:00 AM,Puducherry,-,-,44314,728,51372,1
14178,4/24/2021,8:00 AM,Punjab,-,-,274240,8264,326447,1
14179,4/24/2021,8:00 AM,Rajasthan,-,-,362526,3453,483273,1
14180,4/24/2021,8:00 AM,Sikkim,-,-,6207,137,7037,1
14181,4/24/2021,8:00 AM,Tamil Nadu,-,-,943044,13395,1051487,1
14182,4/24/2021,8:00 AM,Telengana,-,-,326997,1961,387106,1
14183,4/24/2021,8:00 AM,Tripura,-,-,33390,394,34429,1
14184,4/24/2021,8:00 AM,Uttarakhand,-,-,110379,2021,142349,1
14185,4/24/2021,8:00 AM,Uttar Pradesh,-,-,728980,10737,1013370,1
14186,4/24/2021,8:00 AM,West Bengal,-,-,628218,10825,713780,1
14187,4/25/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5410,66,5614,1
14188,4/25/2021,8:00 AM,Andhra Pradesh,-,-,931839,7616,1020926,1
14189,4/25/2021,8:00 AM,Arunachal Pradesh,-,-,16940,56,17546,1
14190,4/25/2021,8:00 AM,Assam,-,-,218958,1186,235689,1
14191,4/25/2021,8:00 AM,Bihar,-,-,306753,2087,390801,1
14192,4/25/2021,8:00 AM,Chandigarh,-,-,32608,433,37943,1
14193,4/25/2021,8:00 AM,Chhattisgarh,-,-,509622,7111,639696,1
14194,4/25/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,4471,4,6379,1
14195,4/25/2021,8:00 AM,Delhi,-,-,897804,13898,1004782,1
14196,4/25/2021,8:00 AM,Goa,-,-,62113,993,75184,1
14197,4/25/2021,8:00 AM,Gujarat,-,-,367972,6171,481737,1
14198,4/25/2021,8:00 AM,Haryana,-,-,340247,3703,413334,1
14199,4/25/2021,8:00 AM,Himachal Pradesh,-,-,71423,1304,86138,1
14200,4/25/2021,8:00 AM,Jammu and Kashmir,-,-,138184,2126,158374,1
14201,4/25/2021,8:00 AM,Jharkhand,-,-,148364,1888,195844,1
14202,4/25/2021,8:00 AM,Karnataka,-,-,1055612,14283,1304397,1
14203,4/25/2021,8:00 AM,Kerala,-,-,1173202,5080,1377186,1
14204,4/25/2021,8:00 AM,Ladakh,-,-,11129,136,13237,1
14205,4/25/2021,8:00 AM,Lakshadweep,-,-,917,1,1962,1
14206,4/25/2021,8:00 AM,Madhya Pradesh,-,-,391299,5041,485703,1
14207,4/25/2021,8:00 AM,Maharashtra,-,-,3468610,63928,4228836,1
14208,4/25/2021,8:00 AM,Manipur,-,-,29193,383,30281,1
14209,4/25/2021,8:00 AM,Meghalaya,-,-,14384,158,15786,1
14210,4/25/2021,8:00 AM,Mizoram,-,-,4663,13,5388,1
14211,4/25/2021,8:00 AM,Nagaland,-,-,12350,95,13003,1
14212,4/25/2021,8:00 AM,Odisha,-,-,359467,1981,401341,1
14213,4/25/2021,8:00 AM,Puducherry,-,-,44767,737,52271,1
14214,4/25/2021,8:00 AM,Punjab,-,-,277189,8356,332110,1
14215,4/25/2021,8:00 AM,Rajasthan,-,-,367485,3527,498628,1
14216,4/25/2021,8:00 AM,Sikkim,-,-,6223,137,7158,1
14217,4/25/2021,8:00 AM,Tamil Nadu,-,-,952186,13475,1066329,1
14218,4/25/2021,8:00 AM,Telengana,-,-,330304,1999,395232,1
14219,4/25/2021,8:00 AM,Tripura,-,-,33408,394,34529,1
14220,4/25/2021,8:00 AM,Uttarakhand,-,-,112001,2102,147433,1
14221,4/25/2021,8:00 AM,Uttar Pradesh,-,-,752211,10959,1051314,1
14222,4/25/2021,8:00 AM,West Bengal,-,-,635802,10884,728061,1
14223,4/26/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5467,66,5665,1
14224,4/26/2021,8:00 AM,Andhra Pradesh,-,-,936143,7685,1033560,1
14225,4/26/2021,8:00 AM,Arunachal Pradesh,-,-,16968,58,17607,1
14226,4/26/2021,8:00 AM,Assam,-,-,219516,1200,237533,1
14227,4/26/2021,8:00 AM,Bihar,-,-,314286,2155,403596,1
14228,4/26/2021,8:00 AM,Chandigarh,-,-,33021,435,38692,1
14229,4/26/2021,8:00 AM,Chhattisgarh,-,-,521217,7310,652362,1
14230,4/26/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,4577,4,6580,1
14231,4/26/2021,8:00 AM,Delhi,-,-,918875,14248,1027715,1
14232,4/26/2021,8:00 AM,Goa,-,-,62771,1017,77477,1
14233,4/26/2021,8:00 AM,Gujarat,-,-,374699,6328,496033,1
14234,4/26/2021,8:00 AM,Haryana,-,-,346304,3767,424319,1
14235,4/26/2021,8:00 AM,Himachal Pradesh,-,-,72588,1336,87501,1
14236,4/26/2021,8:00 AM,Jammu and Kashmir,-,-,139050,2147,160755,1
14237,4/26/2021,8:00 AM,Jharkhand,-,-,151651,1991,201747,1
14238,4/26/2021,8:00 AM,Karnataka,-,-,1062594,14426,1339201,1
14239,4/26/2021,8:00 AM,Kerala,-,-,1181324,5110,1405655,1
14240,4/26/2021,8:00 AM,Ladakh,-,-,11192,138,13357,1
14241,4/26/2021,8:00 AM,Lakshadweep,-,-,947,1,2126,1
14242,4/26/2021,8:00 AM,Madhya Pradesh,-,-,402623,5133,499304,1
14243,4/26/2021,8:00 AM,Maharashtra,-,-,3530060,64760,4295027,1
14244,4/26/2021,8:00 AM,Manipur,-,-,29231,385,30421,1
14245,4/26/2021,8:00 AM,Meghalaya,-,-,14446,160,15994,1
14246,4/26/2021,8:00 AM,Mizoram,-,-,4671,13,5410,1
14247,4/26/2021,8:00 AM,Nagaland,-,-,12406,98,13183,1
14248,4/26/2021,8:00 AM,Odisha,-,-,362931,1988,407457,1
14249,4/26/2021,8:00 AM,Puducherry,-,-,45243,748,53279,1
14250,4/26/2021,8:00 AM,Punjab,-,-,282504,8432,339090,1
14251,4/26/2021,8:00 AM,Rajasthan,-,-,374134,3601,514437,1
14252,4/26/2021,8:00 AM,Sikkim,-,-,6234,138,7306,1
14253,4/26/2021,8:00 AM,Tamil Nadu,-,-,963251,13557,1081988,1
14254,4/26/2021,8:00 AM,Telengana,-,-,334144,2042,401783,1
14255,4/26/2021,8:00 AM,Tripura,-,-,33470,394,34627,1
14256,4/26/2021,8:00 AM,Uttarakhand,-,-,113791,2146,151801,1
14257,4/26/2021,8:00 AM,Uttar Pradesh,-,-,777844,11165,1086625,1
14258,4/26/2021,8:00 AM,West Bengal,-,-,644209,10941,743950,1
14259,4/27/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5520,66,5716,1
14260,4/27/2021,8:00 AM,Andhra Pradesh,-,-,940574,7736,1043441,1
14261,4/27/2021,8:00 AM,Arunachal Pradesh,-,-,16993,58,17775,1
14262,4/27/2021,8:00 AM,Assam,-,-,220344,1215,240670,1
14263,4/27/2021,8:00 AM,Bihar,-,-,323514,2222,415397,1
14264,4/27/2021,8:00 AM,Chandigarh,-,-,33498,440,39513,1
14265,4/27/2021,8:00 AM,Chhattisgarh,-,-,538558,7536,667446,1
14266,4/27/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,4700,4,6726,1
14267,4/27/2021,8:00 AM,Delhi,-,-,940930,14628,1047916,1
14268,4/27/2021,8:00 AM,Goa,-,-,63483,1055,79798,1
14269,4/27/2021,8:00 AM,Gujarat,-,-,382426,6486,510373,1
14270,4/27/2021,8:00 AM,Haryana,-,-,352515,3842,435823,1
14271,4/27/2021,8:00 AM,Himachal Pradesh,-,-,73504,1363,89193,1
14272,4/27/2021,8:00 AM,Jammu and Kashmir,-,-,140117,2172,162890,1
14273,4/27/2021,8:00 AM,Jharkhand,-,-,155669,2115,207288,1
14274,4/27/2021,8:00 AM,Karnataka,-,-,1073257,14627,1368945,1
14275,4/27/2021,8:00 AM,Kerala,-,-,1189267,5138,1427545,1
14276,4/27/2021,8:00 AM,Ladakh,-,-,11507,138,13502,1
14277,4/27/2021,8:00 AM,Lakshadweep,-,-,1067,1,2247,1
14278,4/27/2021,8:00 AM,Madhya Pradesh,-,-,414235,5221,511990,1
14279,4/27/2021,8:00 AM,Maharashtra,-,-,3601796,65284,4343727,1
14280,4/27/2021,8:00 AM,Manipur,-,-,29267,390,30567,1
14281,4/27/2021,8:00 AM,Meghalaya,-,-,14560,161,16124,1
14282,4/27/2021,8:00 AM,Mizoram,-,-,4731,13,5513,1
14283,4/27/2021,8:00 AM,Nagaland,-,-,12413,98,13238,1
14284,4/27/2021,8:00 AM,Odisha,-,-,367111,1997,414056,1
14285,4/27/2021,8:00 AM,Puducherry,-,-,45758,758,54026,1
14286,4/27/2021,8:00 AM,Punjab,-,-,286942,8530,345366,1
14287,4/27/2021,8:00 AM,Rajasthan,-,-,380550,3685,530875,1
14288,4/27/2021,8:00 AM,Sikkim,-,-,6261,140,7329,1
14289,4/27/2021,8:00 AM,Tamil Nadu,-,-,976876,13651,1097672,1
14290,4/27/2021,8:00 AM,Telengana,-,-,340590,2094,411905,1
14291,4/27/2021,8:00 AM,Tripura,-,-,33514,394,34738,1
14292,4/27/2021,8:00 AM,Uttarakhand,-,-,115615,2213,156859,1
14293,4/27/2021,8:00 AM,Uttar Pradesh,-,-,804563,11414,1120176,1
14294,4/27/2021,8:00 AM,West Bengal,-,-,653984,11009,759942,1
14295,4/28/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5562,66,5764,1
14296,4/28/2021,8:00 AM,Andhra Pradesh,-,-,947629,7800,1054875,1
14297,4/28/2021,8:00 AM,Arunachal Pradesh,-,-,17021,58,17898,1
14298,4/28/2021,8:00 AM,Assam,-,-,221299,1233,243802,1
14299,4/28/2021,8:00 AM,Bihar,-,-,331418,2307,428001,1
14300,4/28/2021,8:00 AM,Chandigarh,-,-,33924,446,40350,1
14301,4/28/2021,8:00 AM,Chhattisgarh,-,-,555489,7782,682339,1
14302,4/28/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,4883,4,6912,1
14303,4/28/2021,8:00 AM,Delhi,-,-,958792,15009,1072065,1
14304,4/28/2021,8:00 AM,Goa,-,-,64231,1086,81908,1
14305,4/28/2021,8:00 AM,Gujarat,-,-,390229,6656,524725,1
14306,4/28/2021,8:00 AM,Haryana,-,-,359699,3926,447754,1
14307,4/28/2021,8:00 AM,Himachal Pradesh,-,-,74812,1387,91350,1
14308,4/28/2021,8:00 AM,Jammu and Kashmir,-,-,141574,2197,166054,1
14309,4/28/2021,8:00 AM,Jharkhand,-,-,159916,2246,213414,1
14310,4/28/2021,8:00 AM,Karnataka,-,-,1084050,14807,1400775,1
14311,4/28/2021,8:00 AM,Kerala,-,-,1207680,5170,1460364,1
14312,4/28/2021,8:00 AM,Ladakh,-,-,11800,139,13642,1
14313,4/28/2021,8:00 AM,Lakshadweep,-,-,1198,1,2401,1
14314,4/28/2021,8:00 AM,Madhya Pradesh,-,-,425812,5319,525407,1
14315,4/28/2021,8:00 AM,Maharashtra,-,-,3669548,66179,4410085,1
14316,4/28/2021,8:00 AM,Manipur,-,-,29317,393,30742,1
14317,4/28/2021,8:00 AM,Meghalaya,-,-,14650,165,16271,1
14318,4/28/2021,8:00 AM,Mizoram,-,-,4743,13,5742,1
14319,4/28/2021,8:00 AM,Nagaland,-,-,12472,99,13445,1
14320,4/28/2021,8:00 AM,Odisha,-,-,371200,2007,420129,1
14321,4/28/2021,8:00 AM,Puducherry,-,-,46448,771,55047,1
14322,4/28/2021,8:00 AM,Punjab,-,-,290716,8630,351282,1
14323,4/28/2021,8:00 AM,Rajasthan,-,-,387976,3806,546964,1
14324,4/28/2021,8:00 AM,Sikkim,-,-,6302,142,7426,1
14325,4/28/2021,8:00 AM,Tamil Nadu,-,-,990919,13728,1113502,1
14326,4/28/2021,8:00 AM,Telengana,-,-,345683,2150,419966,1
14327,4/28/2021,8:00 AM,Tripura,-,-,33549,396,34862,1
14328,4/28/2021,8:00 AM,Uttarakhand,-,-,117221,2309,162562,1
14329,4/28/2021,8:00 AM,Uttar Pradesh,-,-,834961,11678,1153097,1
14330,4/28/2021,8:00 AM,West Bengal,-,-,664648,11082,776345,1
14331,4/29/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5606,67,5816,1
14332,4/29/2021,8:00 AM,Andhra Pradesh,-,-,954062,7871,1069544,1
14333,4/29/2021,8:00 AM,Arunachal Pradesh,-,-,17038,58,18062,1
14334,4/29/2021,8:00 AM,Assam,-,-,222397,1255,246847,1
14335,4/29/2021,8:00 AM,Bihar,-,-,340236,2391,441375,1
14336,4/29/2021,8:00 AM,Chandigarh,-,-,34359,457,41122,1
14337,4/29/2021,8:00 AM,Chhattisgarh,-,-,570995,8061,697902,1
14338,4/29/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,5084,4,7067,1
14339,4/29/2021,8:00 AM,Delhi,-,-,979250,15377,1098051,1
14340,4/29/2021,8:00 AM,Goa,-,-,65070,1110,85009,1
14341,4/29/2021,8:00 AM,Gujarat,-,-,398824,6830,538845,1
14342,4/29/2021,8:00 AM,Haryana,-,-,367317,4021,460198,1
14343,4/29/2021,8:00 AM,Himachal Pradesh,-,-,76371,1420,93889,1
14344,4/29/2021,8:00 AM,Jammu and Kashmir,-,-,142537,2227,169077,1
14345,4/29/2021,8:00 AM,Jharkhand,-,-,164278,2395,221489,1
14346,4/29/2021,8:00 AM,Karnataka,-,-,1095883,15036,1439822,1
14347,4/29/2021,8:00 AM,Kerala,-,-,1223185,5211,1495377,1
14348,4/29/2021,8:00 AM,Ladakh,-,-,11937,139,13758,1
14349,4/29/2021,8:00 AM,Lakshadweep,-,-,1336,1,2504,1
14350,4/29/2021,8:00 AM,Madhya Pradesh,-,-,439968,5424,538165,1
14351,4/29/2021,8:00 AM,Maharashtra,-,-,3730729,67214,4473394,1
14352,4/29/2021,8:00 AM,Manipur,-,-,29376,395,31001,1
14353,4/29/2021,8:00 AM,Meghalaya,-,-,14788,167,16430,1
14354,4/29/2021,8:00 AM,Mizoram,-,-,4792,13,5880,1
14355,4/29/2021,8:00 AM,Nagaland,-,-,12516,100,13569,1
14356,4/29/2021,8:00 AM,Odisha,-,-,375721,2017,428515,1
14357,4/29/2021,8:00 AM,Puducherry,-,-,47080,781,56305,1
14358,4/29/2021,8:00 AM,Punjab,-,-,295988,8772,358186,1
14359,4/29/2021,8:00 AM,Rajasthan,-,-,396279,3926,563577,1
14360,4/29/2021,8:00 AM,Sikkim,-,-,6328,143,7577,1
14361,4/29/2021,8:00 AM,Tamil Nadu,-,-,1006033,13826,1130167,1
14362,4/29/2021,8:00 AM,Telengana,-,-,349692,2208,427960,1
14363,4/29/2021,8:00 AM,Tripura,-,-,33562,396,35028,1
14364,4/29/2021,8:00 AM,Uttarakhand,-,-,120816,2417,168616,1
14365,4/29/2021,8:00 AM,Uttar Pradesh,-,-,870864,11943,1182848,1
14366,4/29/2021,8:00 AM,West Bengal,-,-,676581,11159,793552,1
14367,4/30/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5643,67,5875,1
14368,4/30/2021,8:00 AM,Andhra Pradesh,-,-,962250,7928,1084336,1
14369,4/30/2021,8:00 AM,Arunachal Pradesh,-,-,17085,59,18256,1
14370,4/30/2021,8:00 AM,Assam,-,-,224194,1281,249926,1
14371,4/30/2021,8:00 AM,Bihar,-,-,351162,2480,454464,1
14372,4/30/2021,8:00 AM,Chandigarh,-,-,34806,465,41923,1
14373,4/30/2021,8:00 AM,Chhattisgarh,-,-,587484,8312,713706,1
14374,4/30/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,5249,4,7334,1
14375,4/30/2021,8:00 AM,Delhi,-,-,1008537,15772,1122286,1
14376,4/30/2021,8:00 AM,Goa,-,-,65984,1146,88028,1
14377,4/30/2021,8:00 AM,Gujarat,-,-,408368,7010,553172,1
14378,4/30/2021,8:00 AM,Haryana,-,-,376852,4118,474145,1
14379,4/30/2021,8:00 AM,Himachal Pradesh,-,-,77634,1460,96929,1
14380,4/30/2021,8:00 AM,Jammu and Kashmir,-,-,144154,2253,172551,1
14381,4/30/2021,8:00 AM,Jharkhand,-,-,169033,2540,227450,1
14382,4/30/2021,8:00 AM,Karnataka,-,-,1110025,15306,1474846,1
14383,4/30/2021,8:00 AM,Kerala,-,-,1244301,5259,1533984,1
14384,4/30/2021,8:00 AM,Ladakh,-,-,12129,140,13866,1
14385,4/30/2021,8:00 AM,Lakshadweep,-,-,1382,4,2662,1
14386,4/30/2021,8:00 AM,Madhya Pradesh,-,-,453331,5519,550927,1
14387,4/30/2021,8:00 AM,Maharashtra,-,-,3799266,67985,4539553,1
14388,4/30/2021,8:00 AM,Manipur,-,-,29690,400,31315,1
14389,4/30/2021,8:00 AM,Meghalaya,-,-,14917,169,16617,1
14390,4/30/2021,8:00 AM,Mizoram,-,-,4882,14,6019,1
14391,4/30/2021,8:00 AM,Nagaland,-,-,12577,100,13750,1
14392,4/30/2021,8:00 AM,Odisha,-,-,380400,2029,435513,1
14393,4/30/2021,8:00 AM,Puducherry,-,-,47645,793,57427,1
14394,4/30/2021,8:00 AM,Punjab,-,-,301047,8909,364910,1
14395,4/30/2021,8:00 AM,Rajasthan,-,-,407243,4084,580846,1
14396,4/30/2021,8:00 AM,Sikkim,-,-,6354,146,7747,1
14397,4/30/2021,8:00 AM,Tamil Nadu,-,-,1021575,13933,1148064,1
14398,4/30/2021,8:00 AM,Telengana,-,-,355618,2261,435606,1
14399,4/30/2021,8:00 AM,Tripura,-,-,33612,396,35169,1
14400,4/30/2021,8:00 AM,Uttarakhand,-,-,124046,2502,174867,1
14401,4/30/2021,8:00 AM,Uttar Pradesh,-,-,896477,12238,1217952,1
14402,4/30/2021,8:00 AM,West Bengal,-,-,689466,11248,810955,1
14403,5/1/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5701,67,5949,1
14404,5/1/2021,8:00 AM,Andhra Pradesh,-,-,970718,7992,1101690,1
14405,5/1/2021,8:00 AM,Arunachal Pradesh,-,-,17134,59,18419,1
14406,5/1/2021,8:00 AM,Assam,-,-,226643,1307,253123,1
14407,5/1/2021,8:00 AM,Bihar,-,-,362356,2560,470317,1
14408,5/1/2021,8:00 AM,Chandigarh,-,-,35263,478,42647,1
14409,5/1/2021,8:00 AM,Chhattisgarh,-,-,601161,8581,728700,1
14410,5/1/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,5567,4,7504,1
14411,5/1/2021,8:00 AM,Delhi,-,-,1033825,16147,1149333,1
14412,5/1/2021,8:00 AM,Goa,-,-,66939,1168,91052,1
14413,5/1/2021,8:00 AM,Gujarat,-,-,418548,7183,567777,1
14414,5/1/2021,8:00 AM,Haryana,-,-,386200,4216,487978,1
14415,5/1/2021,8:00 AM,Himachal Pradesh,-,-,79365,1497,99287,1
14416,5/1/2021,8:00 AM,Jammu and Kashmir,-,-,145441,2283,176083,1
14417,5/1/2021,8:00 AM,Jharkhand,-,-,173035,2660,233411,1
14418,5/1/2021,8:00 AM,Karnataka,-,-,1124909,15523,1523142,1
14419,5/1/2021,8:00 AM,Kerala,-,-,1261801,5308,1571183,1
14420,5/1/2021,8:00 AM,Ladakh,-,-,12376,143,13969,1
14421,5/1/2021,8:00 AM,Lakshadweep,-,-,1439,4,2767,1
14422,5/1/2021,8:00 AM,Madhya Pradesh,-,-,466915,5616,563327,1
14423,5/1/2021,8:00 AM,Maharashtra,-,-,3868976,68813,4602472,1
14424,5/1/2021,8:00 AM,Manipur,-,-,29764,405,31586,1
14425,5/1/2021,8:00 AM,Meghalaya,-,-,15083,171,16846,1
14426,5/1/2021,8:00 AM,Mizoram,-,-,4926,15,6020,1
14427,5/1/2021,8:00 AM,Nagaland,-,-,12611,104,13976,1
14428,5/1/2021,8:00 AM,Odisha,-,-,385414,2043,444194,1
14429,5/1/2021,8:00 AM,Puducherry,-,-,48298,805,58622,1
14430,5/1/2021,8:00 AM,Punjab,-,-,306153,9022,370973,1
14431,5/1/2021,8:00 AM,Rajasthan,-,-,417277,4239,598001,1
14432,5/1/2021,8:00 AM,Sikkim,-,-,6373,147,7952,1
14433,5/1/2021,8:00 AM,Tamil Nadu,-,-,1037582,14046,1166756,1
14434,5/1/2021,8:00 AM,Telengana,-,-,362160,2312,443360,1
14435,5/1/2021,8:00 AM,Tripura,-,-,33679,397,35342,1
14436,5/1/2021,8:00 AM,Uttarakhand,-,-,128405,2624,180521,1
14437,5/1/2021,8:00 AM,Uttar Pradesh,-,-,928971,12570,1252324,1
14438,5/1/2021,8:00 AM,West Bengal,-,-,703398,11344,828366,1
14439,5/2/2021,8:00 AM,Andaman and Nicobar Islands,-,-,5773,68,6046,1
14440,5/2/2021,8:00 AM,Andhra Pradesh,-,-,982297,8053,1121102,1
14441,5/2/2021,8:00 AM,Arunachal Pradesh,-,-,17190,59,18636,1
14442,5/2/2021,8:00 AM,Assam,-,-,228872,1330,256576,1
14443,5/2/2021,8:00 AM,Bihar,-,-,373261,2642,484106,1
14444,5/2/2021,8:00 AM,Chandigarh,-,-,35735,489,43446,1
14445,5/2/2021,8:00 AM,Chhattisgarh,-,-,614693,8810,744602,1
14446,5/2/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,5841,4,7712,1
14447,5/2/2021,8:00 AM,Delhi,-,-,1061246,16559,1174552,1
14448,5/2/2021,8:00 AM,Goa,-,-,68249,1222,93355,1
14449,5/2/2021,8:00 AM,Gujarat,-,-,429130,7355,581624,1
14450,5/2/2021,8:00 AM,Haryana,-,-,394709,4341,501566,1
14451,5/2/2021,8:00 AM,Himachal Pradesh,-,-,80585,1525,102038,1
14452,5/2/2021,8:00 AM,Jammu and Kashmir,-,-,147242,2330,179915,1
14453,5/2/2021,8:00 AM,Jharkhand,-,-,178468,2829,239734,1
14454,5/2/2021,8:00 AM,Karnataka,-,-,1143250,15794,1564132,1
14455,5/2/2021,8:00 AM,Kerala,-,-,1277294,5356,1606819,1
14456,5/2/2021,8:00 AM,Ladakh,-,-,12542,144,14086,1
14457,5/2/2021,8:00 AM,Lakshadweep,-,-,1481,4,2923,1
14458,5/2/2021,8:00 AM,Madhya Pradesh,-,-,481477,5718,575706,1
14459,5/2/2021,8:00 AM,Maharashtra,-,-,3930302,69615,4665754,1
14460,5/2/2021,8:00 AM,Manipur,-,-,29843,410,31905,1
14461,5/2/2021,8:00 AM,Meghalaya,-,-,15275,174,17108,1
14462,5/2/2021,8:00 AM,Mizoram,-,-,4985,15,6299,1
14463,5/2/2021,8:00 AM,Nagaland,-,-,12674,107,14134,1
14464,5/2/2021,8:00 AM,Odisha,-,-,391048,2054,454607,1
14465,5/2/2021,8:00 AM,Puducherry,-,-,48921,817,60001,1
14466,5/2/2021,8:00 AM,Punjab,-,-,310601,9160,377990,1
